compound_id,status,pdbqt_size,note
DEC_2958,skipped,0,
DEC_3594,skipped,0,
DEC_3204,skipped,0,
DEC_4627,skipped,0,
DEC_4408,skipped,0,
DEC_0953,skipped,0,
DEC_0574,skipped,0,
DEC_3302,filtered,0,Aliphatic_long_chain
DEC_1017,skipped,0,
DEC_1956,filtered,0,nitro_group
DEC_4373,skipped,0,
DEC_1399,skipped,0,
DEC_4468,skipped,0,
DEC_2110,filtered,0,Aliphatic_long_chain
DEC_3122,skipped,0,
DEC_0442,skipped,0,
DEC_0723,skipped,0,
DEC_0620,skipped,0,
DEC_3865,skipped,0,
DEC_2962,filtered,0,imine_1
DEC_4708,skipped,0,
DEC_4300,skipped,0,
DEC_0270,skipped,0,
DEC_0439,skipped,0,
DEC_2900,skipped,0,
DEC_1395,skipped,0,
DEC_2274,filtered,0,iodine
DEC_0037,skipped,0,
DEC_4758,skipped,0,
DEC_3131,skipped,0,
DEC_1166,skipped,0,
DEC_0062,skipped,0,
DEC_2548,skipped,0,
DEC_2471,skipped,0,
DEC_3720,skipped,0,
DEC_0298,skipped,0,
DEC_4492,skipped,0,
DEC_0461,skipped,0,
DEC_3334,skipped,0,
DEC_4130,skipped,0,
DEC_2601,skipped,0,
DEC_3044,skipped,0,
DEC_2853,skipped,0,
DEC_2995,filtered,0,Michael_acceptor_1
DEC_2677,skipped,0,
DEC_0927,skipped,0,
DEC_2444,skipped,0,
DEC_0679,skipped,0,
DEC_2508,skipped,0,
DEC_0798,skipped,0,
DEC_1344,skipped,0,
DEC_3185,filtered,0,Aliphatic_long_chain
DEC_2387,skipped,0,
DEC_0843,skipped,0,
DEC_3173,filtered,0,triple_bond
DEC_3078,skipped,0,
DEC_1073,skipped,0,
DEC_4604,skipped,0,
DEC_3604,skipped,0,
DEC_3312,skipped,0,
DEC_1935,skipped,0,
DEC_2953,skipped,0,
DEC_2384,filtered,0,nitro_group
DEC_3776,skipped,0,
DEC_4312,skipped,0,
DEC_4120,skipped,0,
DEC_3088,filtered,0,Aliphatic_long_chain
DEC_2710,skipped,0,
DEC_3444,skipped,0,
DEC_4379,skipped,0,
ACT_034,skipped,0,
DEC_1025,skipped,0,
DEC_1522,skipped,0,
DEC_2597,skipped,0,
DEC_3300,filtered,0,imine_1
ACT_090,skipped,0,
DEC_1110,skipped,0,
DEC_4393,skipped,0,
DEC_1112,skipped,0,
DEC_2255,filtered,0,anil_no_alk(40)
DEC_1371,skipped,0,
DEC_3809,skipped,0,
DEC_1463,skipped,0,
DEC_0872,skipped,0,
DEC_0337,skipped,0,
DEC_1880,skipped,0,
DEC_4282,skipped,0,
DEC_4729,skipped,0,
DEC_0716,skipped,0,
DEC_1138,skipped,0,
DEC_4752,skipped,0,
DEC_4576,skipped,0,
DEC_0925,skipped,0,
DEC_2728,skipped,0,
DEC_4133,skipped,0,
DEC_2518,skipped,0,
DEC_1126,skipped,0,
DEC_2307,filtered,0,isolated_alkene
DEC_1316,skipped,0,
DEC_1710,skipped,0,
DEC_0203,skipped,0,
DEC_0548,skipped,0,
DEC_2139,filtered,0,Aliphatic_long_chain
DEC_2676,skipped,0,
DEC_1079,skipped,0,
DEC_3592,skipped,0,
DEC_4765,skipped,0,
DEC_3196,skipped,0,
DEC_3582,skipped,0,
ACT_039,skipped,0,
DEC_2632,skipped,0,
DEC_4226,skipped,0,
DEC_1783,skipped,0,
DEC_0941,skipped,0,
DEC_2513,skipped,0,
DEC_4100,skipped,0,
DEC_0852,skipped,0,
DEC_0487,skipped,0,
DEC_2289,skipped,0,
DEC_3639,skipped,0,
DEC_1939,skipped,0,
DEC_0887,skipped,0,
DEC_2699,skipped,0,
DEC_2439,filtered,0,triple_bond
DEC_1467,skipped,0,
DEC_3467,skipped,0,
DEC_2397,skipped,0,
DEC_0224,skipped,0,
DEC_3972,skipped,0,
DEC_0597,skipped,0,
DEC_0638,skipped,0,
DEC_3147,filtered,0,charged_oxygen_or_sulfur_atoms
DEC_2693,skipped,0,
DEC_4366,skipped,0,
DEC_1588,skipped,0,
DEC_4490,skipped,0,
DEC_0901,skipped,0,
DEC_4308,skipped,0,
DEC_1665,filtered,0,imine_1
DEC_1436,skipped,0,
DEC_1369,skipped,0,
DEC_1102,skipped,0,
DEC_0130,skipped,0,
DEC_3162,skipped,0,
DEC_1229,skipped,0,
DEC_0089,skipped,0,
DEC_3896,skipped,0,
DEC_3601,skipped,0,
DEC_1127,skipped,0,
DEC_2743,skipped,0,
DEC_0582,skipped,0,
DEC_1718,skipped,0,
DEC_3782,skipped,0,
DEC_4367,skipped,0,
DEC_2784,skipped,0,
DEC_2496,skipped,0,
DEC_3015,filtered,0,triple_bond
DEC_0304,skipped,0,
DEC_1678,skipped,0,
DEC_0271,skipped,0,
DEC_2959,skipped,0,
DEC_0832,skipped,0,
DEC_1078,skipped,0,
DEC_3673,skipped,0,
DEC_2704,skipped,0,
DEC_2486,skipped,0,
DEC_0862,skipped,0,
DEC_0181,skipped,0,
DEC_2430,filtered,0,2-halo_pyridine
DEC_0048,skipped,0,
DEC_2117,filtered,0,Aliphatic_long_chain
DEC_3474,skipped,0,
DEC_4301,skipped,0,
DEC_3011,filtered,0,Aliphatic_long_chain
DEC_3535,skipped,0,
DEC_2844,skipped,0,
DEC_2468,skipped,0,
DEC_1198,skipped,0,
DEC_1457,skipped,0,
DEC_4402,skipped,0,
DEC_3420,skipped,0,
DEC_2663,skipped,0,
DEC_3392,skipped,0,
DEC_1246,skipped,0,
DEC_3389,filtered,0,imine_1
DEC_0229,skipped,0,
DEC_2562,skipped,0,
DEC_4761,skipped,0,
DEC_2738,skipped,0,
DEC_2453,skipped,0,
DEC_1287,skipped,0,
DEC_4475,skipped,0,
DEC_3102,filtered,0,hydroxamic_acid
DEC_1824,skipped,0,
DEC_0207,skipped,0,
DEC_0533,skipped,0,
DEC_4214,skipped,0,
DEC_4154,skipped,0,
DEC_1580,skipped,0,
DEC_0491,skipped,0,
DEC_2860,skipped,0,
ACT_063,skipped,0,
DEC_1772,filtered,0,alkyl_halide
DEC_3630,skipped,0,
DEC_2055,skipped,0,
DEC_0309,skipped,0,
DEC_1704,filtered,0,Aliphatic_long_chain
DEC_3362,filtered,0,Aliphatic_long_chain
DEC_3481,skipped,0,
DEC_4217,skipped,0,
DEC_3463,skipped,0,
DEC_4010,skipped,0,
DEC_2318,skipped,0,
DEC_4446,skipped,0,
DEC_0418,skipped,0,
DEC_0052,skipped,0,
DEC_1929,filtered,0,Michael_acceptor_1
DEC_0524,skipped,0,
DEC_2571,skipped,0,
DEC_3262,filtered,0,alkyl_halide
DEC_3146,skipped,0,
DEC_2619,skipped,0,
DEC_1482,skipped,0,
DEC_1462,skipped,0,
DEC_3224,filtered,0,triple_bond
DEC_3642,skipped,0,
DEC_2789,skipped,0,
DEC_1838,skipped,0,
DEC_2951,skipped,0,
DEC_4280,skipped,0,
DEC_0079,skipped,0,
DEC_1583,skipped,0,
DEC_3077,skipped,0,
DEC_3407,skipped,0,
DEC_0857,skipped,0,
DEC_1469,skipped,0,
DEC_2243,filtered,0,cumarine
DEC_0879,skipped,0,
DEC_2757,skipped,0,
DEC_4573,skipped,0,
DEC_4653,skipped,0,
DEC_1219,skipped,0,
DEC_3871,skipped,0,
DEC_1766,filtered,0,aldehyde
DEC_1446,skipped,0,
DEC_4266,skipped,0,
DEC_3025,skipped,0,
DEC_2161,skipped,0,
DEC_1262,skipped,0,
DEC_1314,skipped,0,
DEC_1884,skipped,0,
DEC_2107,filtered,0,Aliphatic_long_chain
DEC_1730,filtered,0,imine_1
DEC_0509,skipped,0,
DEC_3445,skipped,0,
DEC_4310,skipped,0,
DEC_2604,skipped,0,
DEC_2276,filtered,0,triple_bond
DEC_3983,skipped,0,
DEC_3331,filtered,0,nitro_group
DEC_4056,skipped,0,
DEC_4631,skipped,0,
DEC_1059,skipped,0,
ACT_011,skipped,0,
DEC_3261,filtered,0,Aliphatic_long_chain
DEC_0995,skipped,0,
DEC_1980,filtered,0,phthalimide
DEC_3127,skipped,0,
DEC_3727,skipped,0,
DEC_1293,skipped,0,
DEC_1600,skipped,0,
DEC_3400,filtered,0,heavy_metal
DEC_3136,skipped,0,
DEC_4060,skipped,0,
DEC_1032,skipped,0,
DEC_0186,skipped,0,
DEC_3996,skipped,0,
DEC_0460,skipped,0,
DEC_3502,skipped,0,
DEC_2957,filtered,0,Aliphatic_long_chain
DEC_1982,filtered,0,Aliphatic_long_chain
DEC_2356,filtered,0,diketo_group
DEC_3676,skipped,0,
DEC_0681,skipped,0,
DEC_4341,skipped,0,
DEC_0493,skipped,0,
DEC_2158,filtered,0,Michael_acceptor_1
DEC_1771,filtered,0,alkyl_halide
DEC_0899,skipped,0,
DEC_1835,filtered,0,Aliphatic_long_chain
DEC_1877,filtered,0,thioester
DEC_3320,skipped,0,
DEC_1602,skipped,0,
DEC_1020,skipped,0,
DEC_2790,skipped,0,
DEC_1985,filtered,0,Aliphatic_long_chain
DEC_1096,skipped,0,
DEC_2836,skipped,0,
DEC_3721,skipped,0,
DEC_3912,skipped,0,
DEC_0531,skipped,0,
DEC_3309,skipped,0,
DEC_2554,skipped,0,
DEC_0382,failed,0,"meeko: RDKit molecule has 2 fragments. Must have 1.
"
DEC_4190,skipped,0,
DEC_1791,skipped,0,
DEC_0365,skipped,0,
DEC_4289,skipped,0,
DEC_3347,filtered,0,thioester
DEC_0821,skipped,0,
DEC_0282,skipped,0,
DEC_1572,skipped,0,
DEC_2163,skipped,0,
ACT_057,skipped,0,
DEC_2157,filtered,0,thiol_2
DEC_1173,skipped,0,
DEC_0549,skipped,0,
DEC_2808,skipped,0,
DEC_0881,skipped,0,
DEC_4302,skipped,0,
DEC_2394,skipped,0,
DEC_2481,skipped,0,
DEC_4524,skipped,0,
DEC_0019,skipped,0,
DEC_0398,skipped,0,
DEC_1886,filtered,0,phthalimide
DEC_2761,skipped,0,
DEC_3508,skipped,0,
DEC_1695,filtered,0,phthalimide
DEC_1080,skipped,0,
DEC_3700,skipped,0,
DEC_0437,skipped,0,
DEC_4271,skipped,0,
DEC_0994,skipped,0,
DEC_0734,skipped,0,
DEC_0112,skipped,0,
DEC_4744,skipped,0,
DEC_1711,skipped,0,
DEC_2462,skipped,0,
DEC_4291,skipped,0,
DEC_2999,filtered,0,mannich_A(296)
DEC_2451,skipped,0,
DEC_1382,skipped,0,
DEC_4277,skipped,0,
DEC_0669,skipped,0,
DEC_4614,skipped,0,
DEC_1593,skipped,0,
DEC_1793,skipped,0,
DEC_2123,skipped,0,
DEC_3461,skipped,0,
DEC_2594,skipped,0,
DEC_4636,skipped,0,
DEC_3279,filtered,0,N_oxide
DEC_2008,filtered,0,Aliphatic_long_chain
DEC_3443,filtered,0,Michael_acceptor_1
DEC_1556,skipped,0,
DEC_3065,filtered,0,thiol_2
DEC_3874,skipped,0,
DEC_4628,skipped,0,
DEC_1225,skipped,0,
DEC_0934,skipped,0,
DEC_1189,skipped,0,
DEC_0261,skipped,0,
DEC_1763,filtered,0,aldehyde
DEC_0051,skipped,0,
DEC_4778,skipped,0,
DEC_3016,skipped,0,
DEC_3233,filtered,0,nitro_group
DEC_1541,skipped,0,
DEC_3772,skipped,0,
DEC_2614,skipped,0,
DEC_1081,skipped,0,
DEC_1930,skipped,0,
DEC_2742,skipped,0,
DEC_1587,skipped,0,
DEC_1251,skipped,0,
DEC_3998,skipped,0,
DEC_3414,skipped,0,
DEC_0329,skipped,0,
DEC_2645,skipped,0,
DEC_1216,skipped,0,
DEC_1266,skipped,0,
DEC_1573,skipped,0,
DEC_4338,skipped,0,
DEC_1826,skipped,0,
DEC_0274,skipped,0,
DEC_4273,skipped,0,
DEC_1915,filtered,0,diketo_group
DEC_3236,skipped,0,
DEC_2501,skipped,0,
DEC_4188,skipped,0,
DEC_2298,skipped,0,
DEC_0644,skipped,0,
DEC_1040,skipped,0,
DEC_3653,skipped,0,
DEC_1712,filtered,0,catechol_A(92)
DEC_2569,skipped,0,
DEC_2026,filtered,0,amino_acridine_A(46)
DEC_1828,skipped,0,
DEC_0618,skipped,0,
DEC_2998,skipped,0,
DEC_3026,skipped,0,
DEC_0065,skipped,0,
DEC_4025,skipped,0,
DEC_1004,skipped,0,
DEC_3265,filtered,0,Aliphatic_long_chain
DEC_4230,skipped,0,
DEC_3033,filtered,0,N_oxide
ACT_085,skipped,0,
DEC_3795,skipped,0,
DEC_4654,skipped,0,
DEC_2257,skipped,0,
DEC_3425,skipped,0,
DEC_3325,filtered,0,Aliphatic_long_chain
DEC_2662,skipped,0,
DEC_3840,skipped,0,
DEC_4189,skipped,0,
DEC_0275,skipped,0,
DEC_0006,skipped,0,
DEC_0926,skipped,0,
DEC_2373,skipped,0,
DEC_1221,skipped,0,
DEC_2909,skipped,0,
DEC_3440,filtered,0,thiaz_ene_A(128)
DEC_4419,skipped,0,
DEC_0559,skipped,0,
DEC_3487,skipped,0,
DEC_3946,skipped,0,
DEC_4000,skipped,0,
DEC_2131,filtered,0,quinone_A(370)
DEC_3198,skipped,0,
DEC_2392,filtered,0,diketo_group
DEC_3740,skipped,0,
DEC_0919,skipped,0,
DEC_3498,skipped,0,
DEC_2265,filtered,0,iodine
DEC_4730,skipped,0,
DEC_1260,skipped,0,
DEC_0389,skipped,0,
DEC_4712,skipped,0,
DEC_1066,skipped,0,
DEC_2077,skipped,0,
DEC_1121,skipped,0,
DEC_1742,skipped,0,
DEC_0841,skipped,0,
DEC_4297,skipped,0,
DEC_1521,skipped,0,
DEC_4039,skipped,0,
DEC_1813,filtered,0,Aliphatic_long_chain
DEC_0484,skipped,0,
DEC_3620,skipped,0,
DEC_2217,filtered,0,cumarine
DEC_2261,skipped,0,
DEC_1797,filtered,0,Three-membered_heterocycle
DEC_0168,skipped,0,
DEC_2286,skipped,0,
DEC_3750,skipped,0,
DEC_4048,skipped,0,
DEC_3247,skipped,0,
ACT_022,skipped,0,
DEC_1183,skipped,0,
DEC_0515,skipped,0,
DEC_1324,skipped,0,
DEC_1865,filtered,0,phthalimide
DEC_1187,skipped,0,
DEC_0566,skipped,0,
DEC_2068,skipped,0,
DEC_4694,skipped,0,
DEC_1603,skipped,0,
DEC_0713,skipped,0,
DEC_0394,failed,0,"meeko: RDKit molecule has 2 fragments. Must have 1.
"
DEC_2402,filtered,0,Aliphatic_long_chain
DEC_3413,filtered,0,N_oxide
DEC_2336,filtered,0,Aliphatic_long_chain
DEC_3527,skipped,0,
DEC_3591,skipped,0,
DEC_4637,skipped,0,
DEC_1749,filtered,0,catechol_A(92)
DEC_3310,skipped,0,
DEC_0871,skipped,0,
DEC_1934,filtered,0,indol_3yl_alk(461)
DEC_0598,skipped,0,
DEC_4334,skipped,0,
DEC_1123,skipped,0,
DEC_1143,skipped,0,
DEC_0340,skipped,0,
DEC_0507,skipped,0,
DEC_3929,skipped,0,
DEC_3183,skipped,0,
DEC_0436,skipped,0,
DEC_0835,skipped,0,
DEC_3814,skipped,0,
DEC_1969,skipped,0,
DEC_0321,skipped,0,
DEC_1411,skipped,0,
DEC_2692,skipped,0,
DEC_3509,skipped,0,
DEC_3822,skipped,0,
DEC_3746,skipped,0,
DEC_2230,skipped,0,
DEC_0001,skipped,0,
DEC_0741,skipped,0,
DEC_3922,skipped,0,
DEC_4191,skipped,0,
DEC_2294,filtered,0,amino_acridine_A(46)
DEC_0347,skipped,0,
DEC_0273,skipped,0,
DEC_2148,skipped,0,
DEC_0937,skipped,0,
DEC_0016,skipped,0,
DEC_2377,filtered,0,Michael_acceptor_1
DEC_4406,skipped,0,
DEC_2857,skipped,0,
DEC_1764,filtered,0,aldehyde
DEC_2327,skipped,0,
DEC_1491,skipped,0,
DEC_0724,skipped,0,
DEC_2219,filtered,0,aniline
DEC_2166,skipped,0,
DEC_3867,skipped,0,
DEC_1673,skipped,0,
DEC_4559,skipped,0,
DEC_1417,skipped,0,
DEC_0880,skipped,0,
DEC_4698,skipped,0,
DEC_1478,skipped,0,
DEC_0889,skipped,0,
DEC_1789,skipped,0,
DEC_4662,skipped,0,
DEC_2412,filtered,0,Three-membered_heterocycle
DEC_2120,filtered,0,phosphor
DEC_3618,skipped,0,
DEC_2783,skipped,0,
DEC_2610,skipped,0,
DEC_3386,skipped,0,
DEC_2717,skipped,0,
DEC_4324,skipped,0,
DEC_2924,skipped,0,
DEC_2409,filtered,0,Aliphatic_long_chain
DEC_1894,filtered,0,thioester
DEC_4229,skipped,0,
DEC_1716,filtered,0,imine_1
DEC_2311,filtered,0,Aliphatic_long_chain
DEC_0663,skipped,0,
DEC_0042,skipped,0,
DEC_3572,skipped,0,
DEC_3921,skipped,0,
DEC_3801,skipped,0,
DEC_1869,skipped,0,
DEC_4447,skipped,0,
DEC_4413,skipped,0,
DEC_1878,filtered,0,thioester
DEC_4624,skipped,0,
DEC_1466,skipped,0,
ACT_084,skipped,0,
DEC_2164,filtered,0,alkyl_halide
DEC_2191,filtered,0,Aliphatic_long_chain
DEC_2689,skipped,0,
DEC_2017,skipped,0,
DEC_2807,skipped,0,
DEC_1638,skipped,0,
DEC_3895,skipped,0,
DEC_1390,skipped,0,
DEC_2563,skipped,0,
DEC_4303,skipped,0,
DEC_0136,skipped,0,
DEC_2656,skipped,0,
DEC_4532,skipped,0,
DEC_4287,skipped,0,
DEC_1898,filtered,0,indol_3yl_alk(461)
DEC_3593,skipped,0,
DEC_2185,skipped,0,
DEC_0610,skipped,0,
DEC_1912,filtered,0,charged_oxygen_or_sulfur_atoms
DEC_2541,skipped,0,
DEC_2099,skipped,0,
DEC_3469,skipped,0,
DEC_3709,skipped,0,
DEC_3861,skipped,0,
DEC_2113,filtered,0,phosphor
DEC_1343,skipped,0,
DEC_3468,skipped,0,
DEC_1154,skipped,0,
DEC_3667,skipped,0,
DEC_2868,skipped,0,
DEC_3452,skipped,0,
DEC_0765,skipped,0,
DEC_3916,skipped,0,
DEC_4248,skipped,0,
DEC_0004,skipped,0,
DEC_2696,skipped,0,
DEC_4477,skipped,0,
DEC_0465,skipped,0,
DEC_2936,filtered,0,hydroxamic_acid
DEC_4680,skipped,0,
DEC_2745,skipped,0,
DEC_0237,skipped,0,
DEC_4603,skipped,0,
DEC_2371,skipped,0,
DEC_0735,skipped,0,
DEC_1890,filtered,0,anil_di_alk_C(246)
DEC_0523,skipped,0,
DEC_1525,skipped,0,
DEC_3150,filtered,0,isolated_alkene
DEC_2975,filtered,0,Aliphatic_long_chain
DEC_2456,skipped,0,
DEC_0111,skipped,0,
DEC_4400,skipped,0,
DEC_2449,skipped,0,
DEC_1242,skipped,0,
DEC_4659,skipped,0,
DEC_1275,skipped,0,
DEC_2922,skipped,0,
DEC_2000,filtered,0,het-C-het_not_in_ring
DEC_4544,skipped,0,
DEC_1686,failed,0,"meeko: RDKit molecule has 2 fragments. Must have 1.
"
DEC_0838,skipped,0,
DEC_3780,skipped,0,
DEC_0935,skipped,0,
DEC_1855,filtered,0,phthalimide
DEC_1149,skipped,0,
DEC_0067,skipped,0,
DEC_1534,skipped,0,
DEC_4710,skipped,0,
DEC_0155,skipped,0,
DEC_0230,skipped,0,
DEC_0463,skipped,0,
DEC_1737,skipped,0,
DEC_2767,filtered,0,heavy_metal
DEC_0327,skipped,0,
DEC_0059,skipped,0,
DEC_3753,skipped,0,
DEC_0571,skipped,0,
DEC_1967,skipped,0,
DEC_3354,skipped,0,
DEC_2180,skipped,0,
DEC_4215,skipped,0,
DEC_2665,skipped,0,
DEC_2578,skipped,0,
DEC_3625,skipped,0,
DEC_1634,filtered,0,keto_keto_beta_A(68)
DEC_2582,skipped,0,
DEC_4339,skipped,0,
DEC_2032,skipped,0,
DEC_4292,skipped,0,
DEC_1389,skipped,0,
DEC_3683,skipped,0,
DEC_1012,skipped,0,
DEC_3412,skipped,0,
DEC_0588,skipped,0,
DEC_0123,skipped,0,
DEC_3128,skipped,0,
DEC_0121,skipped,0,
DEC_0946,skipped,0,
DEC_3729,skipped,0,
DEC_4616,skipped,0,
DEC_3213,filtered,0,cumarine
DEC_2654,skipped,0,
DEC_3086,filtered,0,Aliphatic_long_chain
DEC_0138,skipped,0,
DEC_4538,skipped,0,
DEC_3471,skipped,0,
DEC_2136,filtered,0,phthalimide
DEC_1698,filtered,0,quinone_A(370)
DEC_3900,skipped,0,
DEC_1707,filtered,0,stilbene
DEC_3333,filtered,0,thioester
DEC_3095,filtered,0,aniline
DEC_2347,skipped,0,
DEC_2782,skipped,0,
ACT_049,skipped,0,
DEC_3808,skipped,0,
DEC_3017,filtered,0,Aliphatic_long_chain
DEC_0061,skipped,0,
DEC_3091,filtered,0,imine_1
DEC_3342,skipped,0,
DEC_1595,skipped,0,
DEC_0411,skipped,0,
DEC_3307,filtered,0,imine_1
DEC_3717,skipped,0,
DEC_2611,skipped,0,
DEC_3240,skipped,0,
DEC_3299,filtered,0,amino_acridine_A(46)
DEC_0427,skipped,0,
DEC_1653,filtered,0,alkyl_halide
DEC_1152,skipped,0,
DEC_3038,filtered,0,N_oxide
DEC_1795,filtered,0,triple_bond
DEC_1136,skipped,0,
DEC_4676,skipped,0,
DEC_0561,skipped,0,
DEC_2520,skipped,0,
DEC_2652,skipped,0,
DEC_2126,skipped,0,
DEC_1821,skipped,0,
DEC_2241,skipped,0,
DEC_0535,skipped,0,
DEC_3504,skipped,0,
DEC_2150,filtered,0,anil_di_alk_A(478)
DEC_1860,filtered,0,alkyl_halide
DEC_3870,skipped,0,
DEC_4171,skipped,0,
DEC_2172,filtered,0,cyanate_/aminonitrile_/thiocyanate
DEC_1926,skipped,0,
DEC_2024,skipped,0,
DEC_3587,skipped,0,
DEC_3789,skipped,0,
DEC_1204,skipped,0,
DEC_3553,skipped,0,
DEC_3396,filtered,0,triple_bond
DEC_4036,skipped,0,
DEC_3526,skipped,0,
DEC_2500,skipped,0,
DEC_4252,skipped,0,
DEC_3707,skipped,0,
DEC_0993,skipped,0,
DEC_3640,skipped,0,
DEC_0895,skipped,0,
DEC_1942,filtered,0,Aliphatic_long_chain
DEC_0312,skipped,0,
DEC_3706,skipped,0,
DEC_4144,skipped,0,
DEC_1341,skipped,0,
DEC_1693,filtered,0,triple_bond
DEC_3383,filtered,0,Aliphatic_long_chain
DEC_0774,skipped,0,
ACT_046,skipped,0,
DEC_1109,skipped,0,
DEC_1899,filtered,0,triple_bond
DEC_3174,filtered,0,Aliphatic_long_chain
DEC_3950,skipped,0,
DEC_3046,filtered,0,acyclic_C=C-O
DEC_1493,skipped,0,
DEC_3296,skipped,0,
DEC_3631,skipped,0,
DEC_0497,skipped,0,
DEC_3793,skipped,0,
DEC_4709,skipped,0,
DEC_0279,filtered,0,Aliphatic_long_chain
DEC_0101,skipped,0,
DEC_1108,skipped,0,
DEC_1532,skipped,0,
DEC_4601,skipped,0,
DEC_2443,skipped,0,
DEC_1825,filtered,0,Aliphatic_long_chain
DEC_0666,skipped,0,
DEC_2646,skipped,0,
DEC_4123,skipped,0,
DEC_2225,skipped,0,
DEC_0595,skipped,0,
DEC_1291,skipped,0,
DEC_3777,skipped,0,
DEC_4088,skipped,0,
DEC_1651,filtered,0,imine_1
DEC_3523,skipped,0,
DEC_4435,skipped,0,
DEC_3710,skipped,0,
DEC_2540,skipped,0,
DEC_3422,filtered,0,2-halo_pyridine
DEC_1622,skipped,0,
DEC_2251,filtered,0,thiol_2
DEC_2390,filtered,0,conjugated_nitrile_group
ACT_004,skipped,0,
DEC_3227,filtered,0,charged_oxygen_or_sulfur_atoms
DEC_2366,skipped,0,
DEC_1326,skipped,0,
DEC_3006,filtered,0,isolated_alkene
DEC_3345,filtered,0,Aliphatic_long_chain
DEC_1472,skipped,0,
DEC_0943,skipped,0,
DEC_2323,skipped,0,
DEC_3197,skipped,0,
DEC_2573,skipped,0,
DEC_3246,filtered,0,phenol_ester
DEC_2434,filtered,0,Aliphatic_long_chain
DEC_4055,skipped,0,
DEC_2361,skipped,0,
DEC_0921,skipped,0,
DEC_2472,skipped,0,
DEC_2605,skipped,0,
DEC_0474,skipped,0,
DEC_3434,filtered,0,2-halo_pyridine
DEC_2884,skipped,0,
DEC_1515,skipped,0,
DEC_4311,skipped,0,
DEC_4160,skipped,0,
ACT_014,skipped,0,
DEC_3473,skipped,0,
DEC_0264,skipped,0,
DEC_1987,filtered,0,thioester
DEC_1458,skipped,0,
DEC_3056,filtered,0,Aliphatic_long_chain
DEC_0848,skipped,0,
DEC_4090,skipped,0,
DEC_3475,skipped,0,
DEC_4516,skipped,0,
DEC_2732,skipped,0,
DEC_3460,skipped,0,
DEC_0789,skipped,0,
DEC_0214,skipped,0,
DEC_2075,skipped,0,
DEC_1363,skipped,0,
DEC_2040,filtered,0,Aliphatic_long_chain
DEC_0845,skipped,0,
DEC_0127,skipped,0,
DEC_2613,skipped,0,
DEC_4737,skipped,0,
DEC_3175,skipped,0,
DEC_4074,skipped,0,
DEC_2777,skipped,0,
DEC_2187,skipped,0,
DEC_0469,skipped,0,
DEC_2183,skipped,0,
DEC_2590,skipped,0,
DEC_3165,filtered,0,Michael_acceptor_1
DEC_1483,skipped,0,
DEC_0094,skipped,0,
DEC_1727,skipped,0,
DEC_1765,filtered,0,aldehyde
DEC_2401,skipped,0,
DEC_2765,skipped,0,
DEC_3671,skipped,0,
DEC_1535,skipped,0,
DEC_1723,skipped,0,
DEC_3756,skipped,0,
DEC_0218,skipped,0,
DEC_3034,filtered,0,nitro_group
DEC_0786,skipped,0,
DEC_1205,skipped,0,
DEC_4657,skipped,0,
DEC_1933,filtered,0,disulphide
DEC_3273,skipped,0,
DEC_2622,skipped,0,
DEC_1370,skipped,0,
DEC_0104,skipped,0,
DEC_3278,filtered,0,Aliphatic_long_chain
DEC_1351,skipped,0,
DEC_1232,skipped,0,
DEC_1840,filtered,0,imine_1
DEC_1167,skipped,0,
DEC_4539,skipped,0,
DEC_2798,skipped,0,
DEC_0743,skipped,0,
DEC_1945,skipped,0,
DEC_1621,filtered,0,imine_1
DEC_2832,skipped,0,
DEC_0227,skipped,0,
DEC_2888,skipped,0,
DEC_2426,skipped,0,
DEC_0243,skipped,0,
DEC_0945,skipped,0,
DEC_3421,filtered,0,anil_di_alk_C(246)
DEC_1114,skipped,0,
DEC_2925,filtered,0,imine_1
DEC_0196,skipped,0,
DEC_4370,skipped,0,
DEC_1122,skipped,0,
DEC_0517,skipped,0,
DEC_4632,skipped,0,
ACT_080,skipped,0,
DEC_3404,filtered,0,phthalimide
DEC_4420,skipped,0,
DEC_3520,skipped,0,
DEC_4639,skipped,0,
DEC_2046,filtered,0,Aliphatic_long_chain
DEC_0972,skipped,0,
DEC_2633,skipped,0,
ACT_030,skipped,0,
DEC_0262,skipped,0,
DEC_2167,filtered,0,Aliphatic_long_chain
DEC_4569,skipped,0,
DEC_0657,skipped,0,
DEC_0317,skipped,0,
DEC_1958,filtered,0,iodine
DEC_4634,skipped,0,
DEC_4041,skipped,0,
DEC_2063,filtered,0,cyanate_/aminonitrile_/thiocyanate
DEC_1568,skipped,0,
DEC_2709,skipped,0,
DEC_1626,skipped,0,
DEC_2209,filtered,0,cumarine
DEC_2132,filtered,0,Aliphatic_long_chain
DEC_4749,skipped,0,
DEC_4661,skipped,0,
DEC_0777,skipped,0,
DEC_0846,skipped,0,
DEC_4740,skipped,0,
DEC_1001,skipped,0,
DEC_0749,skipped,0,
DEC_2353,filtered,0,nitro_group
DEC_4444,skipped,0,
ACT_065,skipped,0,
DEC_4234,skipped,0,
DEC_2379,filtered,0,Aliphatic_long_chain
DEC_4351,skipped,0,
DEC_3490,skipped,0,
DEC_1193,skipped,0,
DEC_2235,skipped,0,
DEC_2928,filtered,0,imine_1
DEC_1902,filtered,0,quaternary_nitrogen_1
DEC_0464,skipped,0,
DEC_2760,skipped,0,
DEC_0986,skipped,0,
